Customer ID,Title,First Name,Middle Name,Last Name,Suffix,Street Address1,Street Address2,City-ZipCode-State,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag
18531,,Thomas,,Simmons,,1207 Erie Dr,,Las Vegas-89101-Nevada,2/14/42,Graduate Degree,Management,M,S,1,2,0,3,95371,76,0
18532,,Marcus,,Russell,,253 Marfargoa Drive,,Charlotte-28201-North Carolina,5/10/42,Bachelors,Management,M,M,1,2,0,5,91557,72,0
18533,,Lucas,S,Martinez,,9295 Arcadia Pl,,Boston-2101-Massachusetts,8/26/42,Bachelors,Management,M,M,1,2,0,5,107049,74,0
18534,,Hunter,,Collins,,7407 Spring Water St.,,Atlanta-30301-Georgia,11/27/43,Graduate Degree,Management,M,M,1,2,0,3,118629,82,0
18535,,Donald,,Kapoor,,1830 Tabora Drive,,Riverside-92501-California,10/7/43,Graduate Degree,Management,M,S,1,2,0,4,113750,76,0
18536,,Hailey,J,Coleman,,9231 Santa Ana Drive,,Virginia Beach-23450-Virginia,3/22/43,Graduate Degree,Management,F,M,1,2,0,4,90797,52,0
18537,,Kathryn,L,Carson,,4370 Trafalgar Circle,,Wichita-67201-Kansas,1/4/43,Bachelors,Management,F,S,1,2,0,5,94398,47,0
18539,,Riley,M,Russell,,535 La Salle Street,,Boston-2101-Massachusetts,2/18/43,Bachelors,Management,F,M,1,2,0,5,105059,52,0
18540,,Victoria,M,Perry,,5717 Shenandoah Drive,,Las Vegas-89101-Nevada,6/28/43,Bachelors,Management,F,S,1,2,0,5,92150,49,0
18541,,Kayla,C,Jones,,9516 Village Road,,Los Angeles-90001-California,7/6/43,Bachelors,Management,F,M,1,2,0,5,106956,55,0
18542,,Dustin,E,She,,4627 Lakefield Place,,Los Angeles-90001-California,7/3/43,Bachelors,Management,M,M,1,2,0,5,130167,73,0
18543,,Dalton,R,Wilson,,5703 Rose Dr,,Minneapolis-55401-Minnesota,3/24/44,High School,Professional,M,M,0,2,0,4,62807,69,0
18544,,Riley,L,Washington,,5194 Mendouno Dr,,Arlington-76010-Texas,12/1/44,High School,Professional,F,M,0,2,0,4,56261,49,0
18545,,Ian,L,Clark,,4794 Curtis Drive,,Colorado Springs-80901-Colorado,11/11/44,High School,Professional,M,M,0,2,0,4,56366,62,0
18546,,Pieter,,Wycoff,,3794 Francine Court,,Durham-27701-North Carolina,6/23/72,Graduate Degree,Skilled Manual,F,M,1,0,0,1,82272,54,0
18547,,Ethan,L,Johnson,,4049 Hale Court,,Anchorage-99501-Alaska,3/6/72,Graduate Degree,Professional,M,M,1,0,0,2,113543,84,0
18548,,Jordan,E,Powell,,4201 San Carlos,,San Francisco-94101-California,2/7/70,Bachelors,Skilled Manual,M,M,1,0,1,1,70581,89,0
18549,,Sierra,,Collins,,9627 Kendall Rd,,Tampa-33601-Florida,10/13/70,Bachelors,Skilled Manual,F,M,1,0,1,1,49919,51,0
18550,,Julia,R,Griffin,,3382 Greer Ave,,Chula Vista-91910-California,10/20/70,Bachelors,Skilled Manual,F,M,1,1,1,1,57835,62,0
18551,,Chloe,E,Hall,,210 Stanley Dollar Dr.,,Fort Worth-76101-Texas,4/5/70,Bachelors,Skilled Manual,F,M,1,1,1,1,41445,56,0
18552,,Kelsey,,Goel,,9376 Cross Road,,Oklahoma City-73101-Oklahoma,10/4/70,Bachelors,Skilled Manual,F,M,1,1,1,1,42096,53,0
18553,,Alex,K,Roberts,,7889 Mitchelleanjen Ln.,,El Paso-79901-Texas,7/7/70,Bachelors,Skilled Manual,M,M,1,1,1,1,67295,90,0
18554,,Isabelle,D,Ross,,1140 Panoramic Drive,,Denver-80201-Colorado,11/18/70,Graduate Degree,Professional,F,M,1,0,0,1,104000,59,0
18555,,Muniraju,,Pulipalyam,,4606 Charming Court,,Minneapolis-55401-Minnesota,10/17/70,Graduate Degree,Professional,F,M,1,0,0,1,101799,52,0
18556,,Ruben,,Perez,,6211 Blenheim Way,,Phoenix-85001-Arizona,10/3/69,Bachelors,Skilled Manual,M,M,1,0,2,2,43090,96,0
18557,,Bailey,R,Lopez,,8486 Julpum Loop,,New Orleans-70112-Louisiana,3/20/71,Graduate Degree,Professional,F,M,1,0,0,1,90858,55,0
18559,,Lucas,,Adams,,2500 Ward Court,,New York-10001-New York,12/17/71,Graduate Degree,Professional,M,M,1,0,0,1,112146,89,0
18560,,Anna,S,Miller,,2073 Hilltop Road,,St. Louis-63101-Missouri,11/2/71,Graduate Degree,Professional,F,M,1,0,0,2,92650,51,0
18561,,Carol,A,Torres,,9117 Jacqueline Way,,Tampa-33601-Florida,7/19/71,Graduate Degree,Professional,F,S,1,0,0,2,84402,53,1
18562,,Mary,P,Wright,,5745 St. Paul Way,,Phoenix-85001-Arizona,6/16/69,Graduate Degree,Professional,F,M,1,0,0,1,99313,57,0
18564,,John,T,Moore,,5117 Oak Creek Ct.,,Chicago-60601-Illinois,5/7/67,Bachelors,Professional,M,S,0,1,0,0,67745,72,0
18565,,Dalton,C,Bryant,,1798 Westbury Dr.,,Detroit-48201-Michigan,3/15/70,Graduate Degree,Professional,M,M,1,0,0,2,120764,85,1
18566,,Bryce,,Peterson,,6451 Greenwood Pl.,,Milwaukee-53201-Wisconsin,9/17/70,Graduate Degree,Professional,M,M,1,0,0,4,114579,86,1
18567,,Madison,,Barnes,,2975 Roslyn Road,,St. Louis-63101-Missouri,1/4/67,Bachelors,Skilled Manual,F,S,1,1,2,2,48236,61,1
18568,,Mya,M,Bennett,,3913 Euclid Ave.,,San Jose-95101-California,6/20/67,Bachelors,Skilled Manual,F,S,1,1,2,2,47266,62,0
18569,,Emma,E,Bryant,,7909 Yorba Linda,,Lincoln-68501-Nebraska,4/5/66,Graduate Degree,Professional,F,M,1,0,0,0,89039,56,0
18570,,Mason,A,Peterson,,7438 Sony Hill Circle,,Mesa-85201-Arizona,4/22/66,Graduate Degree,Professional,M,S,1,0,0,0,122351,80,1
18571,,Cameron,S,Kumar,,8785 Whitehall Drive,,Toledo-43601-Ohio,11/6/66,Graduate Degree,Professional,M,S,1,0,0,0,107736,78,0
18572,,Danielle,,Watson,,4986 Norse Drive,,Portland-97201-Oregon,11/16/66,Graduate Degree,Professional,F,M,1,0,0,0,77513,56,0
18573,,Andrea,,Phillips,,5484 Cornwall Court,,San Jose-95101-California,6/17/66,Graduate Degree,Professional,F,M,1,0,0,0,91472,58,0
18574,,Kaitlyn,L,Taylor,,4215 Greenhills Circle,,Oakland-94601-California,10/20/66,Graduate Degree,Professional,F,M,1,0,0,0,93137,59,0
18575,,Erin,R,Stewart,,8853 Spring Hill Drive,,Riverside-92501-California,10/14/66,Graduate Degree,Professional,F,M,1,0,0,0,98955,55,0
18576,,Emily,,Coleman,,4125 Adobe Dr.,,Houston-77001-Texas,7/16/66,Graduate Degree,Professional,F,M,1,0,0,0,100809,59,0
18577,,Isabelle,C,Winston,,3876 Berry Court,,Fort Worth-76101-Texas,6/22/66,Graduate Degree,Professional,F,M,1,0,0,0,110371,59,0
18578,,Patrick,M,Rogers,,9806 North Star Dr.,,Anaheim-92801-California,6/13/66,Graduate Degree,Professional,M,S,1,0,0,0,104683,74,1
18579,,William,M,Brown,,9526 Baird Court,,Boston-2101-Massachusetts,3/15/66,Graduate Degree,Professional,M,M,1,0,0,4,111616,83,1
18580,,Emma,A,Anderson,,7554 Grammercy Lane,,Austin-73301-Texas,10/10/69,Graduate Degree,Professional,F,M,1,0,0,2,107346,60,1
18581,,Melinda,,Dominguez,,7776 Partridge Dr.,,Boston-2101-Massachusetts,6/8/69,Graduate Degree,Professional,F,S,1,0,0,5,97730,51,0
18582,,Bryan,,Morgan,,6595 Trailview Circle,,San Diego-92101-California,1/25/69,Graduate Degree,Professional,M,M,1,0,0,5,117643,84,0
18583,,Luis,,Kumar,,9507 MountainAire Drive,,Newark-7101-New Jersey,7/17/69,Graduate Degree,Professional,M,S,1,2,5,5,115643,139,1
18585,,Katherine,,Blue,,8837 Paris Lane,,Pittsburgh-15201-Pennsylvania,8/27/69,Graduate Degree,Professional,F,M,1,2,5,5,93187,101,0
18586,,Benjamin,,Patterson,,2934 Treat Blvd,,Milwaukee-53201-Wisconsin,8/22/69,Graduate Degree,Professional,M,S,1,0,0,2,138029,77,0
18587,,Monica,,Arun,,1747 Corte Segundo,,Corpus Christi-78401-Texas,8/4/65,Bachelors,Professional,F,S,0,1,0,0,57934,46,1
18588,,Isabella,,Rogers,,1946 Valley Crest Drive,,Raleigh-27601-North Carolina,11/18/65,Bachelors,Professional,F,S,0,1,0,0,48652,46,0
18589,,Anna,,Stewart,,2482 Buckingham Dr.,,Arlington-76010-Texas,7/5/65,Bachelors,Professional,F,S,0,1,0,0,60589,47,0
18590,,Valerie,R,Sun,,5965 Sugarland Circle,,Wichita-67201-Kansas,9/23/65,Bachelors,Skilled Manual,F,S,1,1,3,3,87895,78,1
18591,,Eduardo,A,Nelson,,7613 Orangewood Dr,,Columbus-43085-Ohio,5/12/65,Bachelors,Skilled Manual,M,M,1,1,3,3,109896,129,1
18592,,Mackenzie,,Evans,,9883 Sierra Rd,,Chicago-60601-Illinois,9/9/65,Bachelors,Skilled Manual,F,S,1,2,3,3,98949,79,0
18593,,Sydney,C,Martinez,,3770 Viewpoint Ct,,Sacramento-94203-California,7/3/65,Bachelors,Skilled Manual,F,S,0,2,3,3,93677,73,1
18594,,Kristi,,Garcia,,2973 Tanager Road,,Bakersfield-93301-California,10/21/65,Bachelors,Skilled Manual,F,S,1,3,3,3,97656,73,1
18595,,Marcus,,Hernandez,,2197 Clay Road,,Riverside-92501-California,2/6/65,Bachelors,Skilled Manual,M,S,1,3,3,3,135271,125,1
18596,,Gabriella,L,Cooper,,5440 Klamath Woods Pl.,,Wichita-67201-Kansas,6/13/65,Graduate Degree,Professional,F,S,0,1,0,0,84216,52,0
18597,,Isabel,,Perry,,590 Sudden Loop,,Dallas-75201-Texas,6/27/65,Graduate Degree,Professional,F,M,0,1,0,0,95994,52,0
18598,,Norimichi,,Yonekura,,6130 Alderwood Lane,,Lexington-40502-Kentucky,3/19/64,Bachelors,Professional,M,S,0,1,0,0,70198,71,1
18599,,Kyle,J,Simmons,,9249 Martin St,,Anaheim-92801-California,4/8/64,Bachelors,Professional,M,S,0,1,0,0,75245,66,1
18600,,Ashley,C,Gonzales,,4348 Via Romero,,Houston-77001-Texas,11/13/64,Bachelors,Skilled Manual,F,M,1,2,4,4,69816,87,0
18601,,Cynthia,K,Garcia,,9234 Westbury Drive,,Jacksonville-32099-Florida,4/26/64,Bachelors,Skilled Manual,F,S,1,2,5,5,89735,91,1
18602,,Patrick,,Ramirez,,8851 Northridge Dr.,,Saint Paul-55101-Minnesota,11/18/64,Bachelors,Skilled Manual,M,M,1,3,5,5,86997,152,1
18604,,Paige,W,Alexander,,1050 Greenhills Circle,,Stockton-95201-California,5/22/64,Bachelors,Skilled Manual,F,M,1,4,5,5,95798,104,1
18605,,David,,Wright,,6425 Adelia Court,,Sacramento-94203-California,11/16/64,Bachelors,Skilled Manual,M,S,1,2,2,4,100082,106,1
18606,,Wyatt,J,Green,,8038 La Paz,,Newark-7101-New Jersey,10/25/64,Bachelors,Skilled Manual,M,S,1,2,2,4,104933,105,1
18607,,Katherine,B,Taylor,,886 Panoramic Drive,,Cleveland-44101-Ohio,6/13/64,Bachelors,Skilled Manual,F,S,1,2,2,4,79375,62,1
18608,,Ian,,Phillips,,4077 St. George Drive,,Long Beach-90801-California,4/17/64,Bachelors,Skilled Manual,M,M,1,2,2,4,97516,108,1
18609,,Alyssa,A,Cook,,5509 Newcastle Road,,Washington-20001-DC,6/14/64,Bachelors,Skilled Manual,F,M,1,2,2,4,66835,68,0
18611,,Taylor,F,Foster,,4948 West 4th St,,Plano-75023-Texas,8/28/63,Bachelors,Professional,F,M,1,2,2,4,85245,66,0
18612,,Alyssa,,Flores,,4440 Algiers Drive,,Mesa-85201-Arizona,11/19/68,Bachelors,Professional,F,S,0,1,0,0,82365,47,0
18613,,Cody,,Murphy,,8292 Ferndale Lane,,Virginia Beach-23450-Virginia,11/14/68,Bachelors,Professional,M,S,0,1,0,0,114602,78,1
18614,,Seth,L,Wright,,5642 La Orinda Pl,,Long Beach-90801-California,5/15/68,Bachelors,Professional,M,S,0,1,0,0,111010,78,0
18615,,Charles,,Peterson,,470 Laurel,,Phoenix-85001-Arizona,3/13/63,Bachelors,Professional,M,S,0,2,2,4,88868,102,1
18616,,Spencer,A,Butler,,4140 Delta View Ln.,,Tulsa-74101-Oklahoma,2/5/63,Graduate Degree,Professional,M,S,1,0,2,3,116865,104,1
18617,,Carlos,,Lopez,,1480 Canyon Creek Drive,,Mesa-85201-Arizona,8/3/63,Graduate Degree,Professional,M,S,0,0,2,3,117553,100,1
18618,,Mitchell,,Rai,,"6, avenue des Laurentides",,San Francisco-94101-California,11/20/72,Partial High School,Manual,M,S,0,2,0,0,12784,64,0
18619,,Dominic,,Mehta,,Kappellweg 664,,New Orleans-70112-Louisiana,3/4/73,Bachelors,Skilled Manual,M,M,1,1,1,1,63861,91,1
18620,,Randall,A,Navarro,,8115 Sunview Terrace,,Oakland-94601-California,7/18/73,Graduate Degree,Skilled Manual,M,S,0,0,0,0,65591,70,0
18621,,Cassandra,D,Prasad,,6288 Melody Dr.,,Kansas City-64101-Missouri,10/18/73,Graduate Degree,Skilled Manual,F,S,0,0,0,0,71574,48,0
18622,,Byron,,Rubio,,1148 Thornwood Drive,,Tucson-85701-Arizona,11/17/72,Partial High School,Manual,M,S,0,2,0,0,21759,58,0
18623,,Anne,W,Torres,,"11, rue Philibert-Delorme",,Anaheim-92801-California,9/6/72,Partial High School,Manual,F,M,0,2,0,0,23986,41,0
18624,,Jay,M,Perez,,"18, rue Henri Gagnon",,Newark-7101-New Jersey,11/4/72,High School,Manual,M,S,1,1,0,0,42218,64,0
18625,,Derrick,C,Moreno,,8942 Sierra Road,,New Orleans-70112-Louisiana,6/13/72,High School,Manual,M,S,0,1,0,0,51515,62,0
18626,,Tony,S,Pal,,Residenz Straße 4,,Corpus Christi-78401-Texas,9/8/72,Partial College,Clerical,M,S,1,0,2,2,47632,87,0
18627,,Kristine,E,Gomez,,3754 Olive Ave.,,El Paso-79901-Texas,9/9/72,Partial College,Clerical,F,S,1,0,2,2,47333,56,1
18628,,Suzanne,,Yang,,"127, rue Lauriston",,Plano-75023-Texas,9/15/71,Partial High School,Manual,F,S,0,2,0,0,20205,38,1
18629,,Martin,L,Srini,,7545 Gonzalez Ct,,Oakland-94601-California,2/22/71,Partial High School,Manual,M,S,1,2,0,0,20973,58,0
18632,,Russell,,Tang,,9308 Green Valley Rd.,,Indianapolis-46201-Indiana,10/9/71,Partial High School,Manual,M,S,0,2,0,0,20360,60,0
18633,,Adam,M,Jenkins,,7015 F Mt Hood Circle,,Aurora-80010-Colorado,9/24/71,High School,Manual,M,M,0,1,0,0,42154,71,0
18634,,Veronica,J,Arun,,"870, avenue de Malakoff",,Miami-33101-Florida,12/14/71,High School,Manual,F,S,0,1,0,0,43515,50,1
18635,,Toni,,Martinez,,Celler Weg 304,,Wichita-67201-Kansas,8/21/71,Partial College,Clerical,F,S,1,1,2,2,49876,63,1
18636,,Edgar,C,Chapman,,Winterfeldtstr 35345,,Omaha-68101-Nebraska,6/15/71,Partial College,Clerical,M,S,1,1,2,2,64936,95,1
18637,,Thomas,A,Sharma,,1462 West Cliff Place,,Orlando-32801-Florida,12/7/75,Partial College,Clerical,M,S,1,0,3,3,49180,101,1
18638,,Alyssa,K,Thompson,,4480 N. Lucile Lane,,Miami-33101-Florida,6/9/74,Partial College,Clerical,F,S,1,1,3,3,59658,69,1
18641,,Cameron,,Garcia,,7411 Crivello Avenue,,Las Vegas-89101-Nevada,11/12/75,Partial College,Clerical,M,S,1,2,3,3,48952,95,1
18642,,Brianna,X,Thompson,,7672 Ashley Way,,Louisville-40201-Kentucky,3/20/75,Partial College,Clerical,F,S,1,1,4,4,38047,66,1
18643,,Joshua,A,Thomas,,2427 Notre Dame Ave.,,San Jose-95101-California,6/25/31,Graduate Degree,Professional,M,M,1,0,0,4,184123,73,0
18644,,Carrie,D,Ruiz,,3300 Country View Lane,,Honolulu-96801-Hawaii,2/15/66,Graduate Degree,Skilled Manual,F,S,0,0,0,0,95760,47,0
18645,,Jordan,K,Bryant,,"17, rue de la Centenaire",,Kansas City-64101-Missouri,3/21/66,Graduate Degree,Skilled Manual,M,M,1,0,0,0,104302,77,1
18646,,Blake,L,Adams,,6055 Broadway Street,,Lincoln-68501-Nebraska,3/12/66,Graduate Degree,Skilled Manual,M,M,1,0,0,0,104423,85,1
18647,,Christy,,Huang,,1028 Green View Court,,Riverside-92501-California,6/19/53,High School,Manual,F,S,1,2,0,2,12722,42,0
18648,,Hailey,,Torres,,7308 Star Tree Court,,New Orleans-70112-Louisiana,6/15/54,High School,Clerical,F,M,1,1,0,1,45078,44,0
18649,,Jackson,H,Patterson,,306 Spring Hill Drive,,Long Beach-90801-California,8/14/55,High School,Clerical,M,S,1,2,0,1,67848,68,0
18650,,Kyle,,Flores,,9889 Loveridge Circle,,St. Louis-63101-Missouri,2/3/55,High School,Clerical,M,S,1,2,0,1,46762,67,1
18651,,Isaiah,A,Mitchell,,5014 Steele Drive,,Jacksonville-32099-Florida,5/6/55,High School,Clerical,M,M,0,2,0,1,55291,73,0
18652,,Meredith,W,Diaz,,4387 Linden Land,,Baltimore-21201-Maryland,9/4/55,High School,Clerical,F,M,0,2,0,2,40113,48,0
18654,,Thomas,A,Lopez,,8574 Hidden Oak Ct.,,Chula Vista-91910-California,6/18/55,Partial College,Clerical,M,M,1,1,0,1,58236,76,0
18655,,Eric,R,Diaz,,2587 Windmill Way,,Louisville-40201-Kentucky,10/9/55,Partial College,Clerical,M,M,1,1,0,1,53208,71,0
18656,,Charles,K,Clark,,4855 James Court,,Milwaukee-53201-Wisconsin,4/24/56,High School,Skilled Manual,M,S,1,2,0,2,58076,66,0
18657,,Alex,M,Morgan,,6341 Darnett Circle,,Jersey City-7302-New Jersey,11/23/56,High School,Skilled Manual,M,M,0,2,0,2,46935,69,0
18658,,Dalton,,Turner,,530 Northridge Drive,,Riverside-92501-California,8/5/56,High School,Skilled Manual,M,M,1,2,0,2,48889,70,0
12144,,Kelly,,Jenkins,,4511 Gathering Court,,Lexington-40502-Kentucky,11/10/65,Partial College,Professional,F,M,1,4,1,4,82926,62,1
18660,,Cristina,A,Anand,,8339 Auburn,,Lincoln-68501-Nebraska,10/23/56,Partial College,Clerical,F,M,1,1,0,1,35258,44,0
18661,,Daniel,E,Walker,,5349 Keller Ridge Dr.,,Long Beach-90801-California,12/1/57,High School,Skilled Manual,M,M,0,2,0,2,69982,74,0
18662,,Kyle,,Sharma,,9503 Clark Creek Lane,,San Antonio-78201-Texas,11/17/57,High School,Skilled Manual,M,M,1,2,0,2,56330,74,0
18663,,Jason,C,Flores,,8908 The Trees Drive,,Portland-97201-Oregon,3/24/57,High School,Skilled Manual,M,M,0,2,0,2,49178,74,0
18664,,Robert,C,Long,,1549 Wildewood Dr,,Las Vegas-89101-Nevada,2/18/57,High School,Skilled Manual,M,M,1,2,0,2,52398,73,0
18666,,Jordyn,K,Henderson,,7428 Donegal Court,,Durham-27701-North Carolina,11/12/57,High School,Skilled Manual,F,S,1,2,0,2,48458,46,0
18667,,Kelli,E,Ma,,1568 Skyline Dr.,,Detroit-48201-Michigan,5/12/57,High School,Skilled Manual,F,S,1,2,0,2,45158,43,0
18668,,Brian,J,Sanders,,3793 Apollo Way,,Aurora-80010-Colorado,5/17/57,High School,Skilled Manual,M,M,0,2,0,2,41585,70,0
18669,,Adam,,Griffin,,5520 Massolo Drive,,Chicago-60601-Illinois,12/12/58,Partial College,Clerical,M,M,1,1,0,2,44615,72,0
18670,,Melanie,L,Bryant,,2634 Yosemite Circle,,Newark-7101-New Jersey,7/4/58,Partial College,Clerical,F,M,1,1,0,2,47458,48,0
18671,,Melanie,,Kelly,,2345 Firestone Drive,,San Diego-92101-California,10/13/58,Graduate Degree,Skilled Manual,F,M,1,0,0,5,107906,58,0
18672,,Anthony,,Lewis,,1877 Turner Dr.,,Cincinnati-45201-Ohio,10/7/58,Graduate Degree,Skilled Manual,M,M,1,0,0,5,126192,84,0
18673,,James,M,Green,,5672 San Jose Ave.,,Bakersfield-93301-California,8/25/58,Graduate Degree,Skilled Manual,M,M,0,0,0,4,122631,85,0
18674,,Isabelle,C,Bennett,,6907 Lagoon Court,,Las Vegas-89101-Nevada,3/20/58,Graduate Degree,Skilled Manual,F,S,0,0,0,4,111329,49,1
18675,,Abigail,,Martin,,370 Pine Creek Way,,Dallas-75201-Texas,5/7/59,Graduate Degree,Skilled Manual,F,M,1,0,0,4,90288,55,0
18676,,Jesse,E,Young,,5744 Medina Dr.,,Honolulu-96801-Hawaii,3/7/59,Graduate Degree,Skilled Manual,M,M,1,0,0,4,110336,86,1
18677,,Logan,,Shan,,5361 Hungry Road,,San Antonio-78201-Texas,5/8/59,Graduate Degree,Skilled Manual,M,M,1,0,0,4,119180,90,0
18678,,Sean,,Watson,,4233 Bonita Ave.,,Mesa-85201-Arizona,11/9/59,Graduate Degree,Skilled Manual,M,S,1,0,0,4,123397,80,0
18679,,Seth,C,Wood,,2306 Hillridge Way,,Dallas-75201-Texas,7/26/72,Graduate Degree,Skilled Manual,M,S,1,0,0,0,85883,76,1
18680,,David,,Shan,,8483 Temple Court,,Memphis-37501-Tennessee,11/3/73,Graduate Degree,Skilled Manual,M,M,1,0,0,1,82392,75,0
18682,,Emily,A,Bennett,,2976 York Dr.,,El Paso-79901-Texas,7/8/73,Graduate Degree,Skilled Manual,F,M,1,0,0,1,79564,47,0
18683,,Robert,T,Walker,,6489 Kentucky Drive,,Los Angeles-90001-California,8/23/73,Graduate Degree,Skilled Manual,M,M,1,0,0,1,75556,77,0
18684,,Makayla,D,Watson,,7981 Center Avenue,,Louisville-40201-Kentucky,9/4/73,Graduate Degree,Skilled Manual,F,M,1,0,0,1,86876,50,0
18685,,Sean,G,Rogers,,8524 Parkside Dr.,,Anchorage-99501-Alaska,5/28/71,Graduate Degree,Skilled Manual,M,M,0,0,0,1,118432,86,0
18687,,Olivia,C,Smith,,7728 Morengo Court,,Austin-73301-Texas,1/20/71,Graduate Degree,Skilled Manual,F,M,1,0,0,1,101420,52,0
18688,,Antonio,,Barnes,,7228 Caravelle Ct.,,Toledo-43601-Ohio,1/10/58,Graduate Degree,Professional,M,M,1,0,4,5,117537,146,1
18689,,Miguel,,Miller,,6696 Anchor Drive,,Oakland-94601-California,7/1/58,Graduate Degree,Professional,M,M,1,0,4,5,128167,153,0
18689,,Miguel,,Miller,,4293 Concord Ct.,,Bakersfield-93301-California,7/1/58,Graduate Degree,Professional,M,M,1,0,4,5,137889,151,0
18690,,Carlos,C,Rivera,,4625 Westcliffe Place,,Raleigh-27601-North Carolina,4/8/29,Bachelors,Professional,M,M,1,1,0,2,78622,63,0
18691,,Claudia,,Zheng,,7202 Sun View Court,,Milwaukee-53201-Wisconsin,3/24/69,Graduate Degree,Management,F,M,1,0,0,1,124360,55,0
18692,,Preston,G,Mehta,,2228 Ashford Court,,Lexington-40502-Kentucky,2/10/69,Graduate Degree,Management,M,M,1,0,0,1,134350,87,0
18693,,Ann,M,Subram,,1592 Working Drive,,Durham-27701-North Carolina,6/19/69,Graduate Degree,Management,F,S,1,0,0,1,127627,58,1
18694,,Derrick,,Gomez,,2460 Tanager Court,,Cincinnati-45201-Ohio,7/21/69,Graduate Degree,Management,M,M,1,0,0,1,145767,86,0
18695,,Aaron,C,Diaz,,9413 Maria Vega Court,,Cleveland-44101-Ohio,11/4/69,Bachelors,Professional,M,M,1,0,0,2,140752,91,0
18696,,Mindy,W,Black,,9063 Vista Aven.,,Miami-33101-Florida,9/24/69,Graduate Degree,Management,F,M,1,0,0,1,108697,61,1
18697,,Tara,S,Lal,,2800 San Ramon Road,,Nashville-37201-Tennessee,6/4/68,Bachelors,Professional,F,S,0,1,2,2,77437,62,1
18698,,Jaclyn,S,Chande,,3847 Larch Ct,,St. Louis-63101-Missouri,7/6/68,Bachelors,Professional,F,S,1,1,2,2,98803,64,0
18699,,Blake,S,Griffin,,2107 Cardinal,,San Francisco-94101-California,10/17/68,Bachelors,Professional,M,M,1,1,2,2,87684,111,0
18700,,Ernest,C,Zhao,,1162 Relief Valley Ct,,Durham-27701-North Carolina,10/6/68,Bachelors,Professional,M,S,0,1,2,2,114510,108,1
18701,,Kenneth,J,Lal,,2775 Robinson Ave.,,Anaheim-92801-California,8/2/68,Bachelors,Professional,M,S,1,1,2,2,116275,110,1
18702,,Adriana,,Smith,,280 Plymouth Dr.,,Mesa-85201-Arizona,4/8/68,Bachelors,Professional,F,S,1,1,2,2,101419,69,1
18703,,Vincent,A,Huang,,6897 Deerfield Dr.,,Stockton-95201-California,9/10/67,Bachelors,Professional,M,S,0,1,2,2,116978,107,1
18704,,Lacey,N,Goel,,1687 Chaparral Court,,Fresno-93701-California,2/21/67,Bachelors,Professional,F,M,1,3,5,5,87827,95,1
18705,,Karl,,Goel,,9039 Blocking Ct.,,San Antonio-78201-Texas,8/28/67,Bachelors,Professional,M,M,1,3,5,5,83877,150,1
18707,,Marshall,D,She,,3140 Park Tree Ct,,Memphis-37501-Tennessee,4/28/69,Graduate Degree,Management,M,M,1,1,0,1,178956,92,0
18708,,Micah,,Zhao,,971 Harness Circle,,Jacksonville-32099-Florida,11/24/69,Graduate Degree,Management,M,M,1,0,0,1,184923,88,0
18709,,Darren,A,Hernandez,,2234 Stimel Dr.,,Toledo-43601-Ohio,6/6/69,Graduate Degree,Management,M,M,1,0,0,1,181981,89,0
18710,,Ricardo,,Xie,,1454 Colton Ln,,Dallas-75201-Texas,8/21/69,Graduate Degree,Management,M,M,1,0,0,1,185688,91,0
18711,,Emma,L,Diaz,,473 Akyn Rock Drive,,Cleveland-44101-Ohio,5/14/67,Bachelors,Professional,F,S,1,4,5,5,83885,94,1
18713,,Rosa,,Yang,,5673 Arlington Circle,,Indianapolis-46201-Indiana,11/15/66,Graduate Degree,Management,F,M,0,3,5,5,123984,110,1
18714,,Francisco,L,Lopez,,8108 Goen Road,,Miami-33101-Florida,8/15/66,Graduate Degree,Management,M,M,1,3,5,5,138325,165,1
18715,,Rafael,H,Rai,,8869 Lightwood Drive,,Toledo-43601-Ohio,9/25/65,Bachelors,Professional,M,M,1,1,3,3,102567,123,1
18717,,Cassandra,B,Suri,,7907 Eagle Peak Road,,Dallas-75201-Texas,1/21/65,Bachelors,Professional,F,M,0,1,0,0,90742,54,0
18718,,Susan,,Liu,,7848 Silver Cypress Ct.,,Chula Vista-91910-California,6/10/65,Bachelors,Professional,F,S,0,1,0,0,79095,52,0
18719,,Alberto,G,Suarez,,7289 Las Quebrados Ln,,Raleigh-27601-North Carolina,10/20/64,Bachelors,Professional,M,M,1,3,4,4,106313,143,1
18720,,Taylor,M,Miller,,4672 Cardinal,,San Diego-92101-California,12/28/63,Bachelors,Professional,F,M,1,4,5,5,102556,102,0
18721,,Andy,,Gomez,,6863 Shakespeare Dr,,Stockton-95201-California,6/5/63,Bachelors,Professional,M,S,0,2,2,3,102846,99,1
18722,,Jonathon,,Navarro,,8308 La Salle Ave.,,Lexington-40502-Kentucky,7/19/63,Bachelors,Professional,M,S,1,2,2,3,103626,105,1
